transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount
TXN003155,CUST00490,PROD0133,2025-01-14,4,134.16,536.64
TXN003156,CUST00400,PROD0186,2024-11-28,3,53.46,160.38
TXN003157,CUST00242,PROD0078,2025-02-15,3,37.55,112.65
TXN003158,CUST00373,PROD0091,2025-01-10,3,95.44,286.32
TXN003159,CUST00289,PROD0101,2024-11-24,4,11.08,44.32
TXN003160,CUST00029,PROD0105,2024-12-05,3,132.7,398.1
TXN003161,CUST00500,PROD0117,2025-04-19,3,13.7,41.1
TXN003162,CUST00104,PROD0054,2024-07-04,3,66.01,198.03
TXN003163,CUST00013,PROD0083,2024-12-20,4,160.27,641.08
TXN003164,CUST00286,PROD0144,2025-01-14,2,161.52,323.04
TXN003165,CUST00258,PROD0113,2024-08-17,3,30.3,90.9
TXN003166,CUST00083,PROD0084,2025-02-25,4,188.88,755.52
TXN003167,CUST00241,PROD0012,2024-08-30,4,140.68,562.72
TXN003168,CUST00250,PROD0064,2024-07-03,3,197.52,592.56
TXN003169,CUST00193,PROD0016,2024-09-02,1,20.66,20.66
TXN003170,CUST00142,PROD0138,2025-01-05,3,93.24,279.72
TXN003171,CUST00057,PROD0121,2025-02-04,2,177.36,354.72
TXN003172,CUST00167,PROD0199,2025-05-23,4,166.62,666.48
TXN003173,CUST00302,PROD0077,2025-04-13,5,48.0,240.0
TXN003174,CUST00225,PROD0063,2025-05-15,3,118.82,356.46
TXN003175,CUST00134,PROD0143,2024-07-26,5,165.29,826.45
TXN003176,CUST00012,PROD0036,2024-07-11,1,175.44,175.44
TXN003177,CUST00365,PROD0190,2024-07-06,3,191.87,575.61
TXN003178,CUST00464,PROD0198,2024-12-27,4,151.98,607.92
TXN003179,CUST00095,PROD0083,2025-03-12,4,53.26,213.04
TXN003180,CUST00171,PROD0051,2024-12-26,3,58.52,175.56
TXN003181,CUST00072,PROD0031,2025-06-18,4,91.19,364.76
TXN003182,CUST00409,PROD0013,2024-10-23,5,21.45,107.25
TXN003183,CUST00192,PROD0005,2024-10-10,5,93.07,465.35
TXN003184,CUST00492,PROD0130,2025-06-13,3,160.13,480.39
TXN003185,CUST00145,PROD0148,2024-10-21,3,130.53,391.59
TXN003186,CUST00290,PROD0024,2025-05-22,5,158.31,791.55
TXN003187,CUST00082,PROD0132,2024-09-30,1,119.05,119.05
TXN003188,CUST00313,PROD0167,2024-11-02,2,152.86,305.72
TXN003189,CUST00221,PROD0071,2024-07-14,4,95.74,382.96
TXN003190,CUST00334,PROD0085,2025-04-13,1,44.52,44.52
TXN003191,CUST00174,PROD0117,2024-09-08,5,158.41,792.05
TXN003192,CUST00456,PROD0006,2024-11-20,4,119.2,476.8
TXN003193,CUST00320,PROD0100,2025-06-26,1,11.62,11.62
TXN003194,CUST00219,PROD0039,2025-01-15,3,172.56,517.68
TXN003195,CUST00346,PROD0197,2024-09-03,3,111.15,333.45
TXN003196,CUST00341,PROD0052,2024-07-30,5,185.82,929.1
TXN003197,CUST00079,PROD0049,2024-09-07,2,49.17,98.34
TXN003198,CUST00052,PROD0007,2025-03-29,5,124.37,621.85
TXN003199,CUST00400,PROD0033,2025-06-09,5,76.22,381.1
TXN003200,CUST00168,PROD0081,2025-05-25,2,135.05,270.1
TXN003201,CUST00156,PROD0042,2025-03-18,4,198.29,793.16
TXN003202,CUST00480,PROD0056,2025-03-02,3,15.19,45.57
TXN003203,CUST00064,PROD0097,2024-11-16,1,94.35,94.35
TXN003204,CUST00195,PROD0013,2025-03-15,4,93.32,373.28
TXN003205,CUST00106,PROD0198,2025-03-20,4,122.14,488.56
TXN003206,CUST00048,PROD0045,2025-04-27,5,183.52,917.6
TXN003207,CUST00063,PROD0042,2024-10-08,2,32.87,65.74
TXN003208,CUST00380,PROD0155,2024-10-22,3,152.44,457.32
TXN003209,CUST00213,PROD0049,2025-01-18,2,197.18,394.36
TXN003210,CUST00185,PROD0123,2024-10-13,3,106.66,319.98
TXN003211,CUST00009,PROD0002,2024-11-08,4,162.65,650.6
TXN003212,CUST00493,PROD0026,2024-12-07,3,78.47,235.41
TXN003213,CUST00429,PROD0017,2025-01-22,4,189.73,758.92
TXN003214,CUST00154,PROD0059,2024-07-31,1,133.58,133.58
TXN003215,CUST00449,PROD0121,2024-12-12,1,190.75,190.75
TXN003216,CUST00374,PROD0166,2025-02-09,3,18.62,55.86
TXN003217,CUST00091,PROD0145,2025-02-22,1,34.31,34.31
TXN003218,CUST00072,PROD0178,2025-04-11,4,154.83,619.32
TXN003219,CUST00306,PROD0054,2025-05-29,3,80.62,241.86
TXN003220,CUST00422,PROD0041,2024-11-29,4,42.76,171.04
TXN003221,CUST00495,PROD0039,2024-10-07,2,79.36,158.72
TXN003222,CUST00403,PROD0042,2025-05-04,1,104.54,104.54
TXN003223,CUST00207,PROD0161,2025-01-24,3,182.71,548.13
TXN003224,CUST00319,PROD0083,2025-02-14,1,158.82,158.82
TXN003225,CUST00015,PROD0121,2025-01-11,1,149.64,149.64
TXN003226,CUST00468,PROD0105,2025-04-17,1,112.5,112.5
TXN003227,CUST00370,PROD0135,2024-08-27,2,40.05,80.1
TXN003228,CUST00179,PROD0058,2025-06-22,1,89.78,89.78
TXN003229,CUST00058,PROD0122,2025-05-27,4,196.84,787.36
TXN003230,CUST00226,PROD0035,2024-09-28,5,163.79,818.95
TXN003231,CUST00160,PROD0122,2025-06-29,4,180.91,723.64
TXN003232,CUST00066,PROD0083,2025-02-18,5,79.46,397.3
TXN003233,CUST00343,PROD0184,2024-08-19,1,100.78,100.78
TXN003234,CUST00101,PROD0033,2024-09-10,2,107.8,215.6
TXN003235,CUST00116,PROD0169,2025-04-17,1,151.21,151.21
TXN003236,CUST00145,PROD0158,2024-12-05,1,57.46,57.46
TXN003237,CUST00095,PROD0187,2025-02-21,3,72.44,217.32
TXN003238,CUST00343,PROD0152,2024-11-05,5,108.21,541.05
TXN003239,CUST00390,PROD0034,2025-02-13,3,90.18,270.54
TXN003240,CUST00075,PROD0149,2024-07-26,1,152.11,152.11
TXN003241,CUST00324,PROD0013,2024-12-14,2,196.11,392.22
TXN003242,CUST00074,PROD0163,2025-06-22,1,168.72,168.72
TXN003243,CUST00083,PROD0102,2025-02-28,3,12.23,36.69
TXN003244,CUST00248,PROD0089,2024-10-26,2,129.46,258.92
TXN003245,CUST00208,PROD0116,2024-09-07,2,96.11,192.22
TXN003246,CUST00280,PROD0113,2025-02-15,1,151.54,151.54
TXN003247,CUST00394,PROD0132,2024-07-29,3,74.08,222.24
TXN003248,CUST00131,PROD0088,2025-03-26,4,156.68,626.72
TXN003249,CUST00340,PROD0025,2024-11-08,3,155.02,465.06
TXN003250,CUST00033,PROD0094,2025-02-15,4,132.04,528.16
TXN003251,CUST00065,PROD0025,2024-09-24,2,195.27,390.54
TXN003252,CUST00062,PROD0141,2025-05-04,3,34.0,102.0
TXN003253,CUST00158,PROD0116,2025-01-03,4,115.13,460.52
TXN003254,CUST00495,PROD0130,2025-05-18,2,85.54,171.08
TXN003255,CUST00100,PROD0037,2024-10-11,2,157.42,314.84
TXN003256,CUST00376,PROD0191,2025-03-20,3,109.86,329.58
TXN003257,CUST00289,PROD0136,2025-04-13,5,18.93,94.65
TXN003258,CUST00186,PROD0139,2024-09-30,2,141.8,283.6
TXN003259,CUST00086,PROD0096,2024-10-01,2,29.03,58.06
TXN003260,CUST00326,PROD0163,2025-04-06,5,52.99,264.95
TXN003261,CUST00277,PROD0157,2025-04-13,4,173.08,692.32
TXN003262,CUST00026,PROD0103,2025-02-07,3,84.06,252.18
TXN003263,CUST00498,PROD0108,2024-10-05,4,98.92,395.68
TXN003264,CUST00370,PROD0077,2025-04-21,1,24.23,24.23
TXN003265,CUST00285,PROD0172,2024-07-02,3,49.66,148.98
TXN003266,CUST00305,PROD0018,2024-08-20,1,153.48,153.48
TXN003267,CUST00074,PROD0124,2025-04-19,2,155.27,310.54
TXN003268,CUST00201,PROD0041,2025-02-25,4,84.29,337.16
TXN003269,CUST00128,PROD0090,2025-03-22,1,53.0,53.0
TXN003270,CUST00072,PROD0103,2025-02-08,1,147.94,147.94
TXN003271,CUST00484,PROD0173,2024-09-03,2,49.11,98.22
TXN003272,CUST00345,PROD0071,2025-04-18,3,12.05,36.15
TXN003273,CUST00267,PROD0080,2025-04-30,5,29.5,147.5
TXN003274,CUST00307,PROD0121,2024-08-12,2,135.48,270.96
TXN003275,CUST00421,PROD0032,2025-01-28,5,151.15,755.75
TXN003276,CUST00079,PROD0019,2024-11-09,3,176.29,528.87
TXN003277,CUST00196,PROD0066,2025-06-09,1,129.11,129.11
TXN003278,CUST00300,PROD0044,2024-11-23,4,154.11,616.44
TXN003279,CUST00268,PROD0027,2025-03-06,1,199.55,199.55
TXN003280,CUST00492,PROD0154,2024-08-25,3,55.85,167.55
TXN003281,CUST00254,PROD0180,2024-07-24,4,90.12,360.48
TXN003282,CUST00054,PROD0198,2024-08-07,3,170.04,510.12
TXN003283,CUST00464,PROD0065,2025-02-08,5,72.48,362.4
TXN003284,CUST00429,PROD0065,2024-07-23,3,25.79,77.37
TXN003285,CUST00366,PROD0125,2025-05-09,2,121.3,242.6
TXN003286,CUST00303,PROD0112,2025-03-08,3,29.75,89.25
TXN003287,CUST00250,PROD0144,2024-07-02,5,169.11,845.55
TXN003288,CUST00311,PROD0133,2024-12-19,4,18.0,72.0
TXN003289,CUST00303,PROD0165,2025-05-05,1,119.37,119.37
TXN003290,CUST00495,PROD0196,2025-04-30,2,78.53,157.06
TXN003291,CUST00364,PROD0155,2024-07-20,4,164.9,659.6
TXN003292,CUST00178,PROD0166,2025-06-09,4,171.92,687.68
TXN003293,CUST00443,PROD0134,2024-09-09,1,188.64,188.64
TXN003294,CUST00382,PROD0200,2024-08-12,4,137.12,548.48
TXN003295,CUST00111,PROD0146,2025-06-16,2,14.59,29.18
TXN003296,CUST00051,PROD0075,2025-01-12,4,162.36,649.44
TXN003297,CUST00435,PROD0065,2024-11-08,3,165.49,496.47
TXN003298,CUST00181,PROD0064,2025-01-04,3,94.74,284.22
TXN003299,CUST00167,PROD0118,2025-06-05,3,156.04,468.12
TXN003300,CUST00108,PROD0143,2025-04-08,5,133.17,665.85
TXN003301,CUST00386,PROD0090,2024-12-06,2,170.5,341.0
TXN003302,CUST00171,PROD0091,2025-05-15,5,112.26,561.3
TXN003303,CUST00163,PROD0079,2025-03-05,1,183.69,183.69
TXN003304,CUST00328,PROD0104,2025-05-14,3,128.14,384.42
TXN003305,CUST00096,PROD0194,2024-08-06,4,48.41,193.64
TXN003306,CUST00249,PROD0090,2024-07-02,3,163.12,489.36
TXN003307,CUST00387,PROD0041,2024-12-26,2,71.32,142.64
TXN003308,CUST00098,PROD0149,2025-05-03,3,182.68,548.04
TXN003309,CUST00329,PROD0144,2024-07-06,3,153.79,461.37
TXN003310,CUST00092,PROD0102,2024-09-27,5,142.17,710.85
TXN003311,CUST00048,PROD0024,2025-03-20,5,183.79,918.95
TXN003312,CUST00208,PROD0068,2024-07-25,2,146.02,292.04
TXN003313,CUST00182,PROD0102,2024-09-30,2,185.04,370.08
TXN003314,CUST00433,PROD0189,2025-05-07,3,126.55,379.65
TXN003315,CUST00166,PROD0058,2025-05-18,4,166.97,667.88
TXN003316,CUST00281,PROD0040,2025-02-24,3,15.01,45.03
TXN003317,CUST00427,PROD0178,2025-03-07,2,56.62,113.24
TXN003318,CUST00226,PROD0166,2025-03-06,2,37.62,75.24
TXN003319,CUST00125,PROD0006,2025-01-29,5,101.82,509.1
TXN003320,CUST00213,PROD0143,2024-11-17,5,199.69,998.45
TXN003321,CUST00212,PROD0048,2025-03-23,5,120.37,601.85
TXN003322,CUST00295,PROD0100,2024-08-12,3,144.28,432.84
TXN003323,CUST00412,PROD0068,2024-12-25,4,80.34,321.36
TXN003324,CUST00164,PROD0139,2025-03-01,3,24.64,73.92
TXN003325,CUST00069,PROD0083,2024-07-10,2,161.16,322.32
TXN003326,CUST00066,PROD0025,2024-09-06,5,144.59,722.95
TXN003327,CUST00161,PROD0027,2024-09-28,5,53.29,266.45
TXN003328,CUST00368,PROD0180,2025-01-02,5,166.0,830.0
TXN003329,CUST00239,PROD0069,2025-03-07,5,168.96,844.8
TXN003330,CUST00317,PROD0113,2024-11-06,4,122.3,489.2
TXN003331,CUST00489,PROD0044,2025-05-27,1,116.39,116.39
TXN003332,CUST00333,PROD0015,2024-09-16,3,100.56,301.68
TXN003333,CUST00076,PROD0017,2024-07-03,3,22.43,67.29
TXN003334,CUST00292,PROD0065,2025-02-08,1,145.59,145.59
TXN003335,CUST00221,PROD0181,2024-10-21,2,197.38,394.76
TXN003336,CUST00339,PROD0116,2025-03-11,3,112.3,336.9
TXN003337,CUST00156,PROD0085,2024-07-19,2,118.27,236.54
TXN003338,CUST00485,PROD0105,2024-10-12,2,155.6,311.2
TXN003339,CUST00301,PROD0081,2024-07-16,1,194.47,194.47
TXN003340,CUST00365,PROD0194,2025-06-02,3,121.62,364.86
TXN003341,CUST00315,PROD0017,2025-05-24,5,88.61,443.05
TXN003342,CUST00376,PROD0050,2025-04-08,2,196.16,392.32
TXN003343,CUST00428,PROD0047,2025-03-30,1,133.39,133.39
TXN003344,CUST00374,PROD0031,2024-10-19,3,26.93,80.79
TXN003345,CUST00294,PROD0180,2024-12-05,4,162.93,651.72
TXN003346,CUST00357,PROD0122,2024-12-16,2,170.98,341.96
TXN003347,CUST00050,PROD0080,2025-03-28,3,43.71,131.13
TXN003348,CUST00451,PROD0065,2024-11-21,4,27.24,108.96
TXN003349,CUST00206,PROD0052,2025-02-16,2,76.73,153.46
TXN003350,CUST00325,PROD0021,2024-08-02,3,95.83,287.49
TXN003351,CUST00269,PROD0066,2025-05-12,1,177.07,177.07
TXN003352,CUST00286,PROD0016,2025-05-29,3,28.14,84.42
TXN003353,CUST00494,PROD0136,2025-06-29,1,10.89,10.89
TXN003354,CUST00157,PROD0008,2024-12-15,5,117.04,585.2
TXN003355,CUST00490,PROD0045,2025-05-25,2,130.93,261.86
TXN003356,CUST00094,PROD0138,2024-10-17,2,195.4,390.8
TXN003357,CUST00447,PROD0175,2025-05-11,2,123.95,247.9
TXN003358,CUST00091,PROD0113,2024-09-09,2,106.39,212.78
TXN003359,CUST00016,PROD0160,2024-11-14,1,187.71,187.71
TXN003360,CUST00414,PROD0080,2025-04-29,3,30.48,91.44
TXN003361,CUST00093,PROD0152,2024-07-15,5,41.8,209.0
TXN003362,CUST00255,PROD0050,2025-05-09,5,39.5,197.5
TXN003363,CUST00472,PROD0087,2024-08-20,4,186.44,745.76
TXN003364,CUST00426,PROD0100,2024-09-22,4,189.36,757.44
TXN003365,CUST00284,PROD0017,2024-07-22,3,56.78,170.34
TXN003366,CUST00123,PROD0126,2025-04-18,2,160.87,321.74
TXN003367,CUST00184,PROD0016,2025-06-08,4,164.07,656.28
TXN003368,CUST00363,PROD0194,2024-07-27,5,28.77,143.85
TXN003369,CUST00047,PROD0170,2024-10-06,3,183.25,549.75
TXN003370,CUST00295,PROD0180,2024-09-14,5,109.12,545.6
TXN003371,CUST00330,PROD0052,2024-09-23,3,70.86,212.58
TXN003372,CUST00391,PROD0051,2024-11-12,3,189.41,568.23
TXN003373,CUST00207,PROD0112,2024-11-23,4,25.65,102.6
TXN003374,CUST00252,PROD0027,2025-06-17,3,116.64,349.92
TXN003375,CUST00200,PROD0079,2024-08-21,4,198.53,794.12
TXN003376,CUST00395,PROD0176,2025-02-02,1,110.23,110.23
TXN003377,CUST00097,PROD0023,2025-06-08,3,179.5,538.5
TXN003378,CUST00278,PROD0045,2024-09-10,3,150.46,451.38
TXN003379,CUST00015,PROD0013,2024-09-29,3,83.13,249.39
TXN003380,CUST00494,PROD0138,2024-12-31,1,166.51,166.51
TXN003381,CUST00448,PROD0112,2024-07-14,5,109.56,547.8
TXN003382,CUST00261,PROD0095,2025-03-30,1,183.03,183.03
TXN003383,CUST00235,PROD0048,2025-05-10,2,145.36,290.72
TXN003384,CUST00366,PROD0053,2025-05-23,4,49.28,197.12
TXN003385,CUST00314,PROD0004,2024-08-06,1,185.2,185.2
TXN003386,CUST00461,PROD0177,2025-03-16,1,185.62,185.62
TXN003387,CUST00464,PROD0062,2025-06-27,3,197.04,591.12
TXN003388,CUST00424,PROD0059,2024-12-12,3,184.34,553.02
TXN003389,CUST00023,PROD0040,2024-12-06,2,123.76,247.52
TXN003390,CUST00343,PROD0067,2024-08-15,4,139.28,557.12
TXN003391,CUST00443,PROD0161,2024-07-01,3,48.93,146.79
TXN003392,CUST00378,PROD0070,2024-07-30,4,141.15,564.6
TXN003393,CUST00422,PROD0106,2024-11-29,4,62.84,251.36
TXN003394,CUST00419,PROD0200,2025-03-24,4,58.15,232.6
TXN003395,CUST00321,PROD0178,2025-06-24,4,17.94,71.76
TXN003396,CUST00066,PROD0170,2024-11-12,2,23.4,46.8
TXN003397,CUST00060,PROD0041,2025-05-02,4,22.64,90.56
TXN003398,CUST00168,PROD0043,2024-09-28,3,191.51,574.53
TXN003399,CUST00204,PROD0073,2024-07-09,5,64.42,322.1
TXN003400,CUST00134,PROD0028,2024-09-11,1,85.03,85.03
TXN003401,CUST00487,PROD0023,2025-03-18,5,170.83,854.15
TXN003402,CUST00066,PROD0133,2025-03-19,1,99.1,99.1
TXN003403,CUST00058,PROD0059,2025-05-05,1,168.29,168.29
TXN003404,CUST00043,PROD0196,2025-03-27,1,55.93,55.93
TXN003405,CUST00190,PROD0113,2024-08-18,2,93.98,187.96
TXN003406,CUST00340,PROD0129,2025-06-08,2,156.02,312.04
TXN003407,CUST00023,PROD0146,2025-01-18,1,190.23,190.23
TXN003408,CUST00441,PROD0065,2025-01-06,2,76.52,153.04
TXN003409,CUST00462,PROD0165,2025-03-19,1,84.35,84.35
TXN003410,CUST00485,PROD0075,2025-04-12,5,22.09,110.45
TXN003411,CUST00322,PROD0050,2025-03-27,3,135.02,405.06
TXN003412,CUST00013,PROD0113,2024-11-17,1,170.25,170.25
TXN003413,CUST00271,PROD0074,2024-08-25,5,40.61,203.05
TXN003414,CUST00494,PROD0082,2024-09-22,1,31.16,31.16
TXN003415,CUST00210,PROD0133,2025-05-27,5,13.32,66.6
TXN003416,CUST00371,PROD0083,2025-04-04,3,17.3,51.9
TXN003417,CUST00351,PROD0060,2025-05-07,1,82.43,82.43
TXN003418,CUST00030,PROD0100,2024-09-14,5,32.73,163.65
TXN003419,CUST00391,PROD0161,2025-03-07,1,117.09,117.09
TXN003420,CUST00011,PROD0167,2025-05-23,4,188.07,752.28
TXN003421,CUST00198,PROD0073,2024-08-03,5,83.49,417.45
TXN003422,CUST00350,PROD0126,2025-02-28,5,57.51,287.55
TXN003423,CUST00233,PROD0123,2024-08-08,2,96.3,192.6
TXN003424,CUST00115,PROD0037,2024-12-27,3,131.05,393.15
TXN003425,CUST00494,PROD0100,2025-04-01,3,177.57,532.71
TXN003426,CUST00379,PROD0006,2024-12-23,4,163.04,652.16
TXN003427,CUST00022,PROD0118,2025-04-17,4,145.03,580.12
TXN003428,CUST00437,PROD0059,2024-09-25,4,33.75,135.0
TXN003429,CUST00181,PROD0054,2024-08-13,4,90.02,360.08
TXN003430,CUST00236,PROD0188,2024-11-28,4,94.34,377.36
TXN003431,CUST00238,PROD0094,2024-12-13,3,71.94,215.82
TXN003432,CUST00069,PROD0186,2024-12-07,5,49.12,245.6
TXN003433,CUST00365,PROD0049,2025-03-10,5,46.97,234.85
TXN003434,CUST00402,PROD0159,2024-07-27,3,181.07,543.21
TXN003435,CUST00442,PROD0196,2024-09-22,4,81.22,324.88
TXN003436,CUST00110,PROD0101,2025-01-23,2,99.34,198.68
TXN003437,CUST00334,PROD0116,2024-09-25,3,181.89,545.67
TXN003438,CUST00212,PROD0014,2024-08-14,2,51.26,102.52
TXN003439,CUST00456,PROD0041,2024-09-20,4,188.05,752.2
TXN003440,CUST00093,PROD0114,2024-11-20,1,141.85,141.85
TXN003441,CUST00291,PROD0171,2024-12-14,2,61.93,123.86
TXN003442,CUST00289,PROD0197,2024-07-16,2,131.84,263.68
TXN003443,CUST00401,PROD0051,2024-09-08,2,88.15,176.3
TXN003444,CUST00126,PROD0190,2024-11-02,2,154.9,309.8
TXN003445,CUST00162,PROD0157,2024-10-23,5,110.81,554.05
TXN003446,CUST00449,PROD0010,2024-08-12,1,159.52,159.52
TXN003447,CUST00011,PROD0003,2025-05-17,1,72.99,72.99
TXN003448,CUST00161,PROD0092,2025-05-14,2,151.28,302.56
TXN003449,CUST00158,PROD0017,2025-03-12,3,128.41,385.23
TXN003450,CUST00299,PROD0115,2025-01-19,4,74.34,297.36
TXN003451,CUST00149,PROD0078,2025-04-01,1,162.44,162.44
TXN003452,CUST00462,PROD0039,2025-04-09,2,88.89,177.78
TXN003453,CUST00467,PROD0159,2024-09-30,4,40.07,160.28
TXN003454,CUST00322,PROD0121,2024-09-20,3,141.09,423.27
TXN003455,CUST00500,PROD0030,2025-02-22,2,182.75,365.5
TXN003456,CUST00387,PROD0011,2025-05-11,2,177.24,354.48
TXN003457,CUST00195,PROD0123,2024-10-30,2,155.76,311.52
TXN003458,CUST00353,PROD0093,2024-09-02,4,121.13,484.52
TXN003459,CUST00230,PROD0006,2025-03-28,4,189.85,759.4
TXN003460,CUST00177,PROD0087,2024-09-12,1,178.43,178.43
TXN003461,CUST00091,PROD0035,2025-05-25,5,67.02,335.1
TXN003462,CUST00470,PROD0039,2024-12-10,1,198.65,198.65
TXN003463,CUST00101,PROD0163,2024-07-22,3,65.55,196.65
TXN003464,CUST00182,PROD0155,2025-05-18,4,13.03,52.12
TXN003465,CUST00214,PROD0044,2024-08-31,3,171.74,515.22
TXN003466,CUST00263,PROD0072,2025-03-23,5,181.81,909.05
TXN003467,CUST00251,PROD0082,2025-06-17,2,19.88,39.76
TXN003468,CUST00359,PROD0079,2025-02-27,3,95.3,285.9
TXN003469,CUST00173,PROD0011,2024-11-20,3,152.5,457.5
TXN003470,CUST00235,PROD0169,2024-07-28,1,73.25,73.25
TXN003471,CUST00067,PROD0160,2025-06-13,1,149.58,149.58
TXN003472,CUST00155,PROD0098,2025-06-20,2,181.86,363.72
TXN003473,CUST00199,PROD0010,2024-12-17,3,142.4,427.2
TXN003474,CUST00188,PROD0132,2025-01-09,4,87.37,349.48
TXN003475,CUST00068,PROD0089,2025-01-05,3,114.95,344.85
TXN003476,CUST00145,PROD0069,2024-10-22,1,183.54,183.54
TXN003477,CUST00044,PROD0171,2024-07-21,3,173.68,521.04
TXN003478,CUST00012,PROD0033,2025-05-02,1,56.16,56.16
TXN003479,CUST00192,PROD0017,2025-03-31,2,118.66,237.32
TXN003480,CUST00399,PROD0023,2025-02-28,1,11.83,11.83
TXN003481,CUST00378,PROD0088,2025-06-23,5,23.37,116.85
TXN003482,CUST00321,PROD0118,2024-09-04,3,159.37,478.11
TXN003483,CUST00314,PROD0032,2025-05-06,1,143.79,143.79
TXN003484,CUST00471,PROD0191,2025-03-19,1,45.26,45.26
TXN003485,CUST00002,PROD0111,2025-05-14,2,49.94,99.88
TXN003486,CUST00199,PROD0083,2025-05-20,5,46.6,233.0
TXN003487,CUST00363,PROD0127,2025-03-20,5,144.19,720.95
TXN003488,CUST00148,PROD0188,2024-11-01,5,174.35,871.75
TXN003489,CUST00227,PROD0048,2025-05-29,5,11.2,56.0
TXN003490,CUST00499,PROD0051,2025-03-31,3,37.34,112.02
TXN003491,CUST00295,PROD0049,2024-09-25,1,143.54,143.54
TXN003492,CUST00097,PROD0048,2025-05-22,3,153.69,461.07
TXN003493,CUST00084,PROD0102,2025-03-05,5,66.38,331.9
TXN003494,CUST00260,PROD0164,2024-11-30,3,51.47,154.41
TXN003495,CUST00423,PROD0089,2025-02-21,2,110.8,221.6
TXN003496,CUST00456,PROD0175,2024-07-29,3,63.48,190.44
TXN003497,CUST00034,PROD0016,2025-04-08,1,103.85,103.85
TXN003498,CUST00318,PROD0194,2025-05-30,4,25.19,100.76
TXN003499,CUST00007,PROD0191,2024-11-13,1,70.5,70.5
TXN003500,CUST00358,PROD0175,2024-12-26,5,138.86,694.3
TXN003501,CUST00292,PROD0068,2025-05-27,3,95.65,286.95
TXN003502,CUST00190,PROD0128,2024-10-27,3,155.05,465.15
TXN003503,CUST00280,PROD0191,2025-01-20,2,53.34,106.68
TXN003504,CUST00022,PROD0177,2025-04-03,3,87.85,263.55
TXN003505,CUST00167,PROD0104,2024-11-05,4,175.05,700.2
TXN003506,CUST00232,PROD0040,2024-11-04,2,150.19,300.38
TXN003507,CUST00215,PROD0007,2024-12-14,2,159.77,319.54
TXN003508,CUST00446,PROD0162,2024-12-16,2,85.89,171.78
TXN003509,CUST00223,PROD0170,2025-06-22,2,38.7,77.4
TXN003510,CUST00112,PROD0025,2025-03-27,1,84.35,84.35
TXN003511,CUST00139,PROD0087,2025-04-14,2,14.12,28.24
TXN003512,CUST00082,PROD0078,2024-12-11,5,62.76,313.8
TXN003513,CUST00250,PROD0156,2025-03-24,4,92.24,368.96
TXN003514,CUST00250,PROD0171,2025-04-09,1,77.14,77.14
TXN003515,CUST00035,PROD0083,2025-05-06,4,125.49,501.96
TXN003516,CUST00121,PROD0133,2025-04-18,4,162.69,650.76
TXN003517,CUST00252,PROD0004,2024-11-28,3,129.99,389.97
TXN003518,CUST00323,PROD0080,2025-01-07,5,91.51,457.55
TXN003519,CUST00307,PROD0034,2025-04-28,5,63.56,317.8
TXN003520,CUST00414,PROD0177,2024-12-20,2,80.22,160.44
TXN003521,CUST00033,PROD0005,2024-10-30,4,80.3,321.2
TXN003522,CUST00108,PROD0084,2025-02-23,2,182.93,365.86
TXN003523,CUST00325,PROD0122,2025-01-20,3,115.45,346.35
TXN003524,CUST00407,PROD0085,2024-09-07,2,181.35,362.7
TXN003525,CUST00401,PROD0162,2025-01-16,5,194.52,972.6
TXN003526,CUST00363,PROD0152,2025-03-04,5,55.03,275.15
TXN003527,CUST00251,PROD0145,2025-02-22,4,179.21,716.84
TXN003528,CUST00262,PROD0025,2025-01-20,4,152.54,610.16
TXN003529,CUST00165,PROD0021,2024-08-14,5,103.28,516.4
TXN003530,CUST00462,PROD0187,2024-08-25,3,22.72,68.16
TXN003531,CUST00399,PROD0050,2024-12-12,3,145.26,435.78
TXN003532,CUST00435,PROD0200,2024-12-25,1,100.01,100.01
TXN003533,CUST00325,PROD0001,2025-03-07,3,77.67,233.01
TXN003534,CUST00248,PROD0144,2024-08-16,2,158.9,317.8
TXN003535,CUST00249,PROD0081,2025-01-17,5,177.81,889.05
TXN003536,CUST00422,PROD0166,2025-03-19,2,191.97,383.94
TXN003537,CUST00310,PROD0031,2024-08-28,3,149.35,448.05
TXN003538,CUST00269,PROD0130,2025-03-22,3,57.16,171.48
TXN003539,CUST00217,PROD0180,2024-12-19,1,66.65,66.65
TXN003540,CUST00074,PROD0076,2025-03-17,1,15.48,15.48
TXN003541,CUST00391,PROD0108,2024-08-04,1,80.04,80.04
TXN003542,CUST00229,PROD0161,2025-04-15,4,115.5,462.0
TXN003543,CUST00228,PROD0195,2024-08-29,3,30.47,91.41
TXN003544,CUST00234,PROD0071,2025-02-09,2,144.2,288.4
TXN003545,CUST00146,PROD0042,2024-11-09,5,34.42,172.1
TXN003546,CUST00064,PROD0014,2025-06-21,3,114.99,344.97
TXN003547,CUST00073,PROD0081,2024-12-23,4,114.52,458.08
TXN003548,CUST00223,PROD0166,2024-08-12,3,85.15,255.45
TXN003549,CUST00314,PROD0195,2025-01-13,1,132.29,132.29
TXN003550,CUST00290,PROD0194,2025-01-15,5,17.48,87.4
TXN003551,CUST00029,PROD0186,2024-10-11,2,104.37,208.74
TXN003552,CUST00072,PROD0039,2025-05-26,1,109.33,109.33
TXN003553,CUST00048,PROD0194,2025-03-01,3,194.74,584.22
