customer_id,purchase_date,channel,amount_spent,items_purchased,avg_item_price
CUST00351,2025-04-06,Online,107.34,6,17.89
CUST00266,2024-09-23,Online,657.59,6,109.6
CUST00550,2025-04-04,Mobile,190.17,3,63.39
CUST00456,2024-12-04,Online,150.83,1,150.83
CUST00552,2024-06-17,Store,644.42,5,128.88
CUST00321,2024-04-13,Online,19.13,6,3.19
CUST00414,2025-05-14,Mobile,528.82,9,58.76
CUST00451,2025-06-17,Mobile,525.78,1,525.78
CUST00238,2024-05-07,Call Center,796.67,4,199.17
CUST00165,2024-08-16,Mobile,232.25,9,25.81
CUST00159,2025-02-12,Call Center,644.06,4,161.01
CUST00008,2024-05-04,Online,658.37,10,65.84
CUST00312,2024-04-21,Call Center,415.98,2,207.99
CUST00424,2024-07-22,Call Center,690.78,5,138.16
CUST00226,2024-04-11,Mobile,755.36,9,83.93
CUST00497,2024-04-27,Call Center,419.66,9,46.63
CUST00427,2025-05-19,Call Center,140.65,2,70.33
CUST00462,2024-02-16,Store,438.67,5,87.73
CUST00217,2024-06-16,Mobile,29.76,4,7.44
CUST00437,2024-04-21,Store,314.69,8,39.34
CUST00346,2024-04-06,Mobile,523.84,7,74.83
CUST00460,2025-04-28,Store,439.84,5,87.97
CUST00049,2024-10-10,Online,768.11,1,768.11
CUST00518,2024-10-15,Store,700.98,3,233.66
CUST00200,2024-03-21,Online,77.63,9,8.63
CUST00301,2024-05-06,Call Center,541.07,6,90.18
CUST00166,2024-09-14,Store,410.92,8,51.37
CUST00377,2024-06-02,Store,343.28,4,85.82
CUST00514,2025-06-27,Call Center,474.73,5,94.95
CUST00305,2025-02-10,Online,750.97,9,83.44
CUST00042,2024-08-20,Mobile,515.94,8,64.49
CUST00518,2024-12-20,Mobile,181.43,6,30.24
CUST00318,2024-12-11,Store,772.17,2,386.08
CUST00121,2025-02-11,Call Center,788.46,5,157.69
CUST00407,2024-05-19,Online,242.47,1,242.47
CUST00458,2025-06-23,Call Center,558.68,10,55.87
CUST00155,2024-03-28,Store,527.48,10,52.75
CUST00022,2025-06-04,Call Center,651.95,10,65.2
CUST00471,2024-12-06,Store,36.28,4,9.07
CUST00131,2025-03-13,Call Center,188.92,9,20.99
CUST00496,2024-11-24,Store,425.54,5,85.11
CUST00428,2025-03-07,Call Center,194.4,10,19.44
CUST00096,2024-11-09,Mobile,182.19,4,45.55
CUST00004,2025-02-01,Mobile,264.97,5,52.99
CUST00374,2025-06-26,Mobile,517.14,8,64.64
CUST00530,2024-08-18,Online,207.39,1,207.39
CUST00590,2025-05-14,Store,539.08,9,59.9
CUST00458,2025-06-24,Store,672.75,9,74.75
CUST00578,2025-06-22,Online,707.58,6,117.93
CUST00023,2024-09-14,Call Center,253.72,2,126.86
CUST00257,2024-05-13,Mobile,397.98,3,132.66
CUST00460,2024-12-11,Call Center,691.32,5,138.26
CUST00403,2025-03-22,Call Center,666.82,4,166.71
CUST00001,2024-10-18,Store,58.03,5,11.61
CUST00100,2024-06-29,Call Center,315.87,2,157.94
CUST00116,2025-01-09,Online,772.14,4,193.03
CUST00508,2024-09-14,Call Center,255.12,5,51.02
CUST00597,2024-03-31,Mobile,418.25,5,83.65
CUST00306,2024-09-05,Store,134.5,9,14.94
CUST00206,2024-08-05,Online,710.19,1,710.19
CUST00461,2025-04-11,Store,192.7,2,96.35
CUST00040,2024-12-28,Online,392.35,8,49.04
CUST00456,2024-06-08,Mobile,683.1,7,97.59
CUST00064,2024-03-27,Online,619.32,4,154.83
CUST00155,2024-04-16,Online,647.02,6,107.84
CUST00269,2024-04-28,Call Center,633.59,4,158.4
CUST00275,2024-10-30,Online,659.53,7,94.22
CUST00001,2024-10-06,Call Center,164.37,6,27.39
CUST00088,2024-04-11,Mobile,601.64,4,150.41
CUST00333,2024-05-25,Store,639.93,2,319.96
CUST00417,2024-05-28,Call Center,707.08,1,707.08
CUST00133,2024-12-28,Mobile,653.43,2,326.71
CUST00582,2024-06-10,Call Center,625.26,4,156.31
CUST00388,2024-08-30,Store,778.97,8,97.37
CUST00046,2024-12-26,Call Center,501.78,1,501.78
CUST00126,2025-01-15,Mobile,259.97,4,64.99
CUST00285,2024-07-25,Online,75.27,3,25.09
CUST00509,2025-04-12,Online,655.1,8,81.89
CUST00042,2025-02-09,Call Center,714.55,2,357.27
CUST00119,2025-03-21,Online,201.93,8,25.24
CUST00429,2024-03-04,Store,498.25,8,62.28
CUST00472,2025-05-07,Call Center,734.08,2,367.04
CUST00435,2025-06-09,Call Center,392.87,10,39.29
CUST00497,2024-12-25,Call Center,329.54,8,41.19
CUST00117,2024-06-15,Call Center,75.66,2,37.83
CUST00009,2024-06-06,Call Center,129.2,3,43.07
CUST00593,2024-12-31,Store,131.96,9,14.66
CUST00307,2024-11-05,Store,39.93,7,5.7
CUST00214,2025-04-22,Call Center,584.11,5,116.82
CUST00356,2024-08-08,Call Center,187.74,5,37.55
CUST00426,2024-10-26,Call Center,245.39,7,35.06
CUST00219,2025-03-14,Mobile,55.43,7,7.92
CUST00253,2025-04-27,Call Center,754.54,1,754.54
CUST00076,2024-06-22,Call Center,252.16,5,50.43
CUST00107,2024-08-21,Call Center,654.91,8,81.86
CUST00291,2024-04-21,Store,341.54,10,34.15
CUST00040,2025-06-28,Mobile,548.2,4,137.05
CUST00586,2024-10-18,Online,506.23,2,253.12
CUST00351,2025-05-24,Call Center,762.4,10,76.24
CUST00443,2024-06-28,Mobile,281.8,9,31.31
CUST00292,2024-10-28,Call Center,644.63,3,214.88
CUST00529,2024-03-20,Store,288.32,1,288.32
CUST00511,2024-06-14,Mobile,86.93,4,21.73
CUST00419,2025-02-04,Call Center,265.18,4,66.3
CUST00235,2025-03-28,Store,593.85,1,593.85
CUST00540,2024-02-18,Store,426.48,2,213.24
CUST00023,2024-08-18,Call Center,323.39,1,323.39
CUST00047,2025-05-24,Store,17.3,9,1.92
CUST00392,2024-03-01,Store,485.41,1,485.41
CUST00544,2024-08-26,Call Center,658.58,8,82.32
CUST00107,2024-09-04,Online,420.94,4,105.23
CUST00402,2024-06-23,Store,187.73,5,37.55
CUST00165,2024-03-07,Online,418.95,6,69.83
CUST00218,2024-03-19,Mobile,536.92,6,89.49
CUST00589,2024-03-26,Store,418.98,2,209.49
CUST00038,2025-02-12,Online,730.67,8,91.33
CUST00418,2025-04-01,Store,545.08,2,272.54
CUST00291,2024-07-05,Store,530.49,10,53.05
CUST00599,2025-04-08,Call Center,73.78,4,18.45
CUST00396,2025-02-06,Call Center,116.36,5,23.27
CUST00306,2024-02-16,Mobile,556.3,4,139.07
CUST00223,2024-07-20,Mobile,453.31,7,64.76
CUST00600,2025-06-10,Online,589.82,2,294.91
CUST00002,2024-12-12,Call Center,560.82,4,140.21
CUST00424,2024-06-19,Online,620.41,9,68.93
CUST00124,2025-06-25,Mobile,517.05,6,86.17
CUST00522,2024-06-19,Store,334.96,1,334.96
CUST00009,2024-12-28,Call Center,24.82,2,12.41
CUST00224,2024-04-07,Call Center,545.8,8,68.22
CUST00482,2024-09-22,Call Center,261.81,9,29.09
CUST00434,2025-01-06,Call Center,445.07,9,49.45
CUST00523,2025-06-25,Mobile,712.07,8,89.01
CUST00146,2024-10-10,Online,655.84,2,327.92
CUST00533,2025-06-27,Store,448.15,8,56.02
CUST00318,2025-06-20,Call Center,179.7,9,19.97
CUST00453,2025-06-17,Store,794.16,7,113.45
CUST00453,2024-10-03,Call Center,363.87,1,363.87
CUST00442,2024-06-21,Mobile,562.19,1,562.19
CUST00093,2024-07-01,Call Center,328.9,4,82.22
CUST00490,2024-08-17,Call Center,450.32,9,50.04
CUST00564,2024-09-12,Mobile,279.49,7,39.93
CUST00039,2024-11-17,Call Center,160.81,7,22.97
CUST00062,2025-02-09,Store,379.32,6,63.22
CUST00056,2024-02-19,Mobile,751.2,10,75.12
CUST00547,2025-05-09,Mobile,138.26,3,46.09
CUST00300,2024-08-04,Call Center,98.49,2,49.24
CUST00480,2024-05-21,Call Center,730.25,7,104.32
CUST00493,2024-06-05,Online,594.99,8,74.37
CUST00250,2025-05-20,Call Center,319.16,2,159.58
CUST00552,2024-06-11,Store,65.81,3,21.94
CUST00217,2024-10-13,Mobile,797.48,10,79.75
CUST00458,2024-04-14,Mobile,409.64,10,40.96
CUST00375,2024-08-16,Call Center,722.43,10,72.24
CUST00234,2025-02-06,Call Center,746.91,10,74.69
CUST00206,2025-02-21,Call Center,563.68,8,70.46
CUST00442,2024-03-05,Call Center,620.18,8,77.52
CUST00265,2024-03-07,Call Center,110.48,10,11.05
CUST00213,2024-04-27,Call Center,734.74,7,104.96
CUST00112,2024-05-21,Online,315.08,5,63.02
CUST00119,2024-06-13,Call Center,146.38,10,14.64
CUST00146,2025-03-14,Mobile,547.1,1,547.1
CUST00094,2025-04-25,Mobile,102.94,7,14.71
CUST00237,2025-04-13,Mobile,612.38,5,122.48
CUST00599,2024-03-21,Store,222.14,9,24.68
CUST00008,2024-06-30,Call Center,627.68,9,69.74
CUST00494,2024-04-07,Store,130.34,2,65.17
CUST00077,2024-04-13,Mobile,713.35,4,178.34
CUST00141,2024-04-20,Call Center,443.57,6,73.93
CUST00005,2024-09-22,Store,25.96,9,2.88
CUST00351,2025-04-04,Store,61.82,8,7.73
CUST00212,2025-03-31,Call Center,175.93,7,25.13
CUST00502,2025-05-27,Call Center,688.08,5,137.62
CUST00490,2025-03-17,Mobile,76.98,1,76.98
CUST00413,2025-04-26,Online,101.42,9,11.27
CUST00147,2024-09-05,Mobile,128.33,9,14.26
CUST00390,2024-10-18,Call Center,607.19,7,86.74
CUST00080,2024-11-09,Mobile,88.09,4,22.02
CUST00331,2025-01-29,Mobile,576.91,7,82.42
CUST00508,2024-10-29,Call Center,440.44,9,48.94
CUST00366,2024-06-10,Store,304.41,7,43.49
CUST00150,2024-05-21,Mobile,108.07,9,12.01
CUST00518,2024-02-17,Call Center,188.37,8,23.55
CUST00373,2024-09-15,Store,352.46,6,58.74
CUST00450,2024-02-23,Call Center,278.25,1,278.25
CUST00139,2025-05-11,Online,492.87,7,70.41
CUST00404,2024-05-30,Online,675.13,8,84.39
CUST00295,2025-04-25,Online,191.08,10,19.11
CUST00153,2024-07-28,Online,293.73,3,97.91
CUST00390,2024-10-08,Mobile,754.58,5,150.92
CUST00105,2024-08-15,Online,427.17,9,47.46
CUST00593,2024-10-25,Mobile,558.84,5,111.77
CUST00055,2024-09-09,Online,23.3,6,3.88
CUST00356,2024-04-03,Online,499.09,7,71.3
CUST00216,2024-10-21,Mobile,634.51,1,634.51
CUST00142,2024-05-29,Store,279.04,8,34.88
CUST00374,2025-03-15,Call Center,605.44,8,75.68
CUST00262,2024-06-19,Online,352.0,6,58.67
CUST00450,2025-02-12,Online,94.3,10,9.43
CUST00182,2025-02-01,Mobile,469.12,4,117.28
CUST00504,2025-06-07,Mobile,492.23,7,70.32
CUST00502,2025-05-29,Mobile,635.95,8,79.49
CUST00334,2024-03-27,Mobile,456.23,10,45.62
CUST00414,2025-03-31,Call Center,107.54,2,53.77
CUST00390,2024-11-21,Call Center,319.06,2,159.53
CUST00582,2024-09-10,Store,413.19,10,41.32
CUST00209,2025-02-11,Mobile,642.54,8,80.32
CUST00105,2024-08-09,Online,597.86,2,298.93
CUST00149,2024-03-01,Store,590.01,8,73.75
CUST00074,2025-03-19,Call Center,770.81,7,110.12
CUST00499,2024-12-12,Online,727.93,9,80.88
CUST00068,2025-06-26,Store,675.6,4,168.9
CUST00432,2025-01-29,Mobile,298.76,8,37.34
CUST00256,2024-10-23,Call Center,656.42,4,164.1
CUST00140,2024-11-23,Store,213.23,5,42.65
CUST00572,2024-04-26,Store,492.58,7,70.37
CUST00318,2024-07-22,Call Center,459.23,5,91.85
CUST00436,2024-11-27,Store,359.02,10,35.9
CUST00579,2024-04-18,Call Center,198.32,1,198.32
CUST00091,2025-03-28,Online,766.73,9,85.19
CUST00021,2024-12-21,Online,43.08,1,43.08
CUST00547,2024-12-04,Mobile,39.7,6,6.62
CUST00225,2024-04-27,Mobile,702.54,9,78.06
CUST00004,2024-07-07,Mobile,269.84,8,33.73
CUST00383,2024-03-20,Store,27.13,2,13.56
CUST00417,2024-06-14,Call Center,25.74,3,8.58
CUST00167,2025-03-14,Mobile,162.54,9,18.06
CUST00471,2025-06-12,Store,85.67,8,10.71
CUST00153,2025-03-01,Mobile,412.32,9,45.81
CUST00492,2024-03-24,Online,170.86,2,85.43
CUST00307,2024-11-27,Online,676.13,4,169.03
CUST00397,2024-12-18,Call Center,382.79,8,47.85
CUST00553,2024-09-10,Store,471.22,3,157.07
CUST00394,2024-11-03,Call Center,427.59,2,213.79
CUST00567,2024-12-13,Call Center,747.38,10,74.74
CUST00508,2025-02-12,Call Center,28.02,4,7.0
CUST00154,2024-06-06,Store,422.58,1,422.58
CUST00264,2024-06-16,Mobile,611.71,10,61.17
CUST00025,2025-04-30,Online,235.63,5,47.13
CUST00082,2024-04-09,Call Center,756.11,7,108.02
CUST00213,2025-01-30,Online,636.52,4,159.13
CUST00452,2024-09-29,Online,652.39,6,108.73
CUST00351,2024-05-22,Mobile,64.34,7,9.19
CUST00069,2024-06-29,Store,499.7,5,99.94
CUST00020,2024-12-28,Online,27.79,6,4.63
CUST00099,2025-03-14,Store,446.55,3,148.85
CUST00089,2024-04-12,Call Center,96.38,4,24.09
CUST00036,2024-10-14,Store,351.15,7,50.16
CUST00153,2024-07-22,Call Center,485.31,4,121.33
CUST00568,2024-09-12,Mobile,360.6,1,360.6
CUST00284,2024-03-10,Call Center,463.71,6,77.28
CUST00513,2025-03-25,Mobile,656.13,8,82.02
CUST00511,2024-09-30,Mobile,429.8,5,85.96
CUST00264,2024-07-22,Store,220.98,2,110.49
CUST00364,2024-10-29,Store,264.85,6,44.14
CUST00294,2025-02-16,Store,631.39,3,210.46
CUST00484,2024-06-24,Store,474.26,10,47.43
CUST00126,2025-05-29,Online,291.11,3,97.04
CUST00443,2024-06-09,Store,715.42,3,238.47
CUST00020,2024-11-04,Store,463.82,10,46.38
CUST00475,2024-11-22,Call Center,467.59,3,155.86
CUST00474,2025-01-14,Mobile,262.85,10,26.29
CUST00104,2024-02-22,Mobile,193.21,2,96.61
CUST00457,2024-10-30,Online,453.43,9,50.38
CUST00540,2025-04-24,Mobile,662.48,7,94.64
CUST00112,2024-04-04,Online,566.8,2,283.4
CUST00090,2024-05-27,Call Center,570.78,6,95.13
CUST00055,2025-04-26,Mobile,103.21,6,17.2
CUST00559,2025-02-24,Mobile,399.35,9,44.37
CUST00040,2024-04-12,Call Center,634.56,6,105.76
CUST00440,2024-04-30,Call Center,90.42,9,10.05
CUST00311,2024-08-23,Call Center,570.11,9,63.35
CUST00440,2024-05-20,Online,381.18,1,381.18
CUST00032,2024-07-04,Mobile,413.16,6,68.86
CUST00408,2025-03-27,Store,477.82,7,68.26
CUST00406,2025-01-29,Store,387.83,6,64.64
CUST00156,2024-11-04,Call Center,157.5,10,15.75
CUST00163,2024-12-17,Store,595.27,3,198.42
CUST00154,2024-10-23,Call Center,73.22,6,12.2
CUST00561,2024-04-16,Mobile,514.31,2,257.15
CUST00399,2025-01-14,Mobile,793.48,10,79.35
CUST00231,2025-01-19,Call Center,193.06,8,24.13
CUST00556,2025-05-18,Store,66.86,9,7.43
CUST00465,2025-03-05,Mobile,110.95,5,22.19
CUST00014,2024-10-13,Online,618.33,4,154.58
CUST00048,2024-10-12,Call Center,496.54,9,55.17
CUST00424,2024-10-03,Mobile,561.78,1,561.78
CUST00029,2025-05-11,Call Center,651.03,8,81.38
CUST00223,2024-08-26,Mobile,757.47,6,126.25
CUST00551,2024-08-06,Mobile,778.44,5,155.69
CUST00208,2024-11-07,Call Center,775.9,4,193.97
CUST00447,2025-01-26,Call Center,544.57,9,60.51
CUST00248,2024-12-05,Call Center,233.64,10,23.36
CUST00200,2025-03-09,Mobile,28.07,7,4.01
CUST00120,2025-03-22,Call Center,182.69,3,60.9
CUST00360,2024-03-21,Online,67.55,5,13.51
CUST00259,2024-04-30,Mobile,342.34,9,38.04
CUST00463,2024-08-30,Online,691.38,9,76.82
CUST00253,2024-05-10,Store,67.07,3,22.36
CUST00560,2025-05-06,Call Center,555.2,4,138.8
CUST00386,2025-05-05,Mobile,618.78,5,123.76
CUST00531,2024-08-10,Store,498.61,10,49.86
CUST00396,2024-09-18,Call Center,510.76,2,255.38
CUST00382,2025-06-20,Online,659.98,7,94.28
CUST00062,2025-06-19,Mobile,711.01,1,711.01
CUST00122,2024-09-10,Mobile,80.66,6,13.44
CUST00014,2024-10-14,Online,753.01,4,188.25
CUST00284,2025-01-12,Mobile,521.23,9,57.91
CUST00162,2024-03-14,Call Center,644.7,8,80.59
CUST00298,2024-04-09,Online,262.18,4,65.55
CUST00186,2024-03-03,Store,43.63,3,14.54
CUST00165,2024-05-10,Store,656.38,9,72.93
CUST00380,2024-12-28,Call Center,293.36,9,32.6
CUST00099,2024-09-05,Store,562.43,7,80.35
CUST00286,2024-05-19,Mobile,182.82,6,30.47
CUST00111,2025-06-12,Store,15.87,10,1.59
CUST00531,2024-05-14,Online,484.2,3,161.4
CUST00111,2025-01-16,Mobile,593.4,8,74.17
CUST00554,2024-09-19,Store,588.68,3,196.23
CUST00373,2024-07-22,Online,256.08,5,51.22
CUST00064,2024-03-20,Store,564.33,7,80.62
CUST00568,2024-10-30,Call Center,460.73,6,76.79
CUST00292,2025-06-27,Store,567.04,2,283.52
CUST00239,2024-02-18,Store,787.48,9,87.5
CUST00590,2024-07-19,Store,763.43,6,127.24
CUST00402,2024-07-31,Online,724.33,2,362.17
CUST00091,2024-02-16,Mobile,54.91,1,54.91
CUST00254,2025-06-03,Mobile,57.96,7,8.28
CUST00090,2024-08-06,Online,580.75,5,116.15
CUST00056,2025-04-28,Store,423.42,6,70.57
CUST00566,2025-05-20,Online,227.46,6,37.91
CUST00192,2025-05-27,Mobile,531.25,8,66.41
CUST00530,2025-04-17,Mobile,669.42,9,74.38
CUST00224,2024-08-23,Online,395.8,10,39.58
CUST00576,2024-03-14,Mobile,273.55,8,34.19
CUST00392,2025-04-28,Online,46.01,10,4.6
CUST00278,2024-12-29,Online,561.0,6,93.5
CUST00108,2024-05-30,Store,793.2,8,99.15
CUST00571,2024-06-22,Call Center,785.35,7,112.19
CUST00491,2024-03-26,Online,42.6,1,42.6
CUST00529,2025-01-29,Call Center,660.81,1,660.81
CUST00095,2024-08-15,Online,712.91,8,89.11
CUST00039,2024-06-22,Online,337.59,2,168.79
CUST00039,2025-03-31,Online,527.5,3,175.83
CUST00571,2024-10-01,Store,571.01,9,63.45
CUST00417,2025-02-13,Online,173.97,3,57.99
CUST00376,2024-10-24,Online,144.89,5,28.98
CUST00268,2024-05-24,Call Center,511.32,6,85.22
CUST00591,2024-07-12,Mobile,670.89,4,167.72
CUST00261,2025-03-20,Mobile,432.34,7,61.76
CUST00115,2024-04-10,Store,89.3,6,14.88
CUST00382,2024-10-19,Mobile,458.81,9,50.98
CUST00427,2025-05-30,Call Center,106.07,4,26.52
CUST00294,2024-11-14,Online,764.05,5,152.81
CUST00582,2025-01-07,Online,238.51,3,79.5
CUST00295,2024-07-25,Mobile,683.99,8,85.5
CUST00071,2025-04-27,Mobile,117.58,5,23.52
CUST00247,2024-10-28,Mobile,456.47,2,228.24
CUST00500,2025-05-27,Call Center,53.51,1,53.51
CUST00577,2024-04-23,Call Center,213.27,9,23.7
CUST00245,2024-04-20,Mobile,445.05,10,44.51
CUST00580,2024-10-08,Store,397.92,5,79.58
CUST00287,2025-02-02,Store,358.17,2,179.09
CUST00267,2025-06-01,Online,224.08,3,74.69
CUST00181,2024-07-07,Online,605.16,2,302.58
CUST00299,2024-04-20,Mobile,82.77,2,41.38
CUST00085,2025-01-07,Online,139.06,10,13.91
CUST00524,2024-04-26,Call Center,260.32,10,26.03
CUST00192,2025-02-13,Mobile,206.99,4,51.75
CUST00399,2024-12-08,Mobile,246.45,10,24.64
CUST00384,2024-09-05,Online,781.68,4,195.42
CUST00072,2025-05-02,Online,496.85,9,55.21
CUST00104,2025-02-25,Call Center,136.14,9,15.13
CUST00261,2024-11-09,Store,361.99,5,72.4
CUST00021,2024-12-05,Online,55.82,2,27.91
CUST00064,2025-06-05,Online,151.87,8,18.98
CUST00487,2024-09-27,Mobile,356.78,4,89.19
CUST00368,2024-12-09,Call Center,472.5,2,236.25
CUST00043,2024-09-18,Online,415.77,5,83.15
CUST00357,2024-04-14,Mobile,789.47,8,98.68
CUST00075,2024-10-14,Store,193.12,3,64.37
CUST00284,2024-11-08,Store,337.79,10,33.78
CUST00390,2024-05-17,Call Center,29.87,10,2.99
CUST00340,2024-07-09,Mobile,596.01,4,149.0
CUST00490,2025-03-03,Mobile,88.12,7,12.59
CUST00178,2025-05-27,Store,777.77,1,777.77
CUST00065,2025-02-02,Call Center,759.92,8,94.99
CUST00035,2024-05-26,Online,754.15,8,94.27
CUST00211,2024-10-18,Online,352.7,9,39.19
CUST00552,2025-05-15,Online,772.25,9,85.81
CUST00030,2025-03-20,Call Center,458.8,7,65.54
CUST00014,2024-09-18,Mobile,583.46,4,145.87
CUST00302,2024-11-06,Online,62.1,9,6.9
CUST00227,2025-01-25,Store,413.13,1,413.13
CUST00031,2024-03-19,Mobile,249.45,5,49.89
CUST00202,2024-06-07,Call Center,326.27,1,326.27
CUST00580,2024-12-10,Store,386.4,10,38.64
CUST00441,2024-12-18,Store,158.82,8,19.85
CUST00040,2025-03-27,Call Center,255.0,1,255.0
CUST00387,2024-08-19,Store,295.76,1,295.76
CUST00166,2025-05-28,Online,529.5,10,52.95
CUST00567,2024-05-16,Online,765.88,7,109.41
CUST00486,2025-05-22,Mobile,521.05,5,104.21
CUST00301,2024-10-19,Store,409.35,5,81.87
CUST00191,2024-11-30,Mobile,177.49,6,29.58
CUST00254,2025-04-23,Online,431.29,6,71.88
CUST00026,2024-11-29,Online,675.72,6,112.62
CUST00352,2024-03-07,Call Center,349.58,1,349.58
CUST00345,2024-04-04,Mobile,422.61,8,52.83
CUST00318,2024-11-29,Mobile,400.62,5,80.12
CUST00086,2025-01-25,Store,615.51,8,76.94
CUST00014,2025-01-05,Mobile,373.17,7,53.31
CUST00479,2024-03-17,Store,521.97,6,87.0
CUST00201,2024-06-20,Online,554.73,5,110.95
CUST00531,2024-08-12,Online,649.69,3,216.56
CUST00561,2024-09-20,Call Center,608.18,3,202.73
CUST00038,2024-09-06,Call Center,414.08,3,138.03
CUST00314,2024-11-21,Online,774.52,2,387.26
CUST00337,2025-06-03,Mobile,213.45,7,30.49
CUST00051,2024-04-19,Call Center,441.38,8,55.17
CUST00448,2024-07-05,Call Center,399.12,1,399.12
CUST00568,2024-12-02,Online,407.49,2,203.75
CUST00460,2024-04-30,Mobile,160.53,4,40.13
CUST00214,2024-09-21,Call Center,756.84,1,756.84
CUST00285,2025-04-29,Call Center,339.95,6,56.66
CUST00253,2024-12-28,Call Center,236.12,7,33.73
CUST00516,2024-05-04,Store,701.91,5,140.38
CUST00539,2024-06-03,Mobile,86.38,8,10.8
CUST00376,2024-08-13,Store,143.39,8,17.92
CUST00168,2025-01-19,Mobile,46.91,8,5.86
CUST00236,2024-08-05,Call Center,715.92,1,715.92
CUST00353,2024-05-24,Mobile,151.0,7,21.57
CUST00293,2024-02-24,Call Center,107.83,9,11.98
CUST00404,2025-05-15,Store,122.2,8,15.28
CUST00242,2024-09-27,Online,721.03,5,144.21
CUST00220,2024-10-16,Call Center,234.34,5,46.87
CUST00566,2024-11-22,Mobile,509.5,10,50.95
CUST00097,2024-10-17,Mobile,542.4,8,67.8
CUST00209,2024-05-30,Call Center,642.1,9,71.34
CUST00212,2024-12-08,Store,317.43,6,52.91
CUST00421,2024-04-11,Mobile,229.54,2,114.77
CUST00304,2024-11-01,Call Center,662.79,6,110.46
CUST00362,2024-11-25,Call Center,508.21,1,508.21
CUST00203,2024-06-14,Store,784.61,5,156.92
CUST00368,2024-10-10,Online,243.54,8,30.44
CUST00361,2024-04-19,Mobile,397.09,6,66.18
CUST00480,2024-09-19,Online,76.36,1,76.36
CUST00415,2024-04-24,Store,554.01,2,277.0
CUST00128,2025-05-09,Call Center,694.12,5,138.82
CUST00430,2025-06-20,Store,498.85,6,83.14
CUST00273,2024-09-27,Call Center,112.14,8,14.02
CUST00520,2024-02-27,Mobile,149.54,3,49.85
CUST00308,2025-04-11,Store,361.23,8,45.15
CUST00553,2025-05-27,Call Center,139.43,9,15.49
CUST00023,2024-08-08,Call Center,364.9,2,182.45
CUST00157,2025-05-13,Call Center,56.73,8,7.09
CUST00291,2024-08-28,Online,788.4,4,197.1
CUST00591,2025-03-29,Call Center,749.85,8,93.73
CUST00422,2025-04-30,Store,720.67,5,144.13
CUST00096,2024-04-09,Call Center,781.76,2,390.88
CUST00209,2024-11-01,Call Center,268.22,8,33.53
CUST00311,2024-07-06,Online,555.16,10,55.52
CUST00554,2024-07-05,Mobile,142.06,10,14.21
CUST00026,2024-10-01,Online,288.1,4,72.03
CUST00596,2025-04-29,Online,69.37,10,6.94
CUST00269,2025-04-14,Online,642.95,10,64.3
CUST00240,2025-03-05,Call Center,289.25,10,28.93
CUST00067,2025-02-24,Call Center,160.19,6,26.7
CUST00425,2025-05-18,Call Center,622.13,10,62.21
CUST00165,2024-09-13,Store,568.14,8,71.02
CUST00255,2025-04-03,Mobile,591.03,1,591.03
CUST00085,2024-05-07,Call Center,575.43,7,82.2
CUST00107,2024-10-26,Store,510.06,3,170.02
CUST00393,2024-11-11,Store,175.01,1,175.01
CUST00146,2024-05-18,Call Center,473.67,8,59.21
CUST00548,2024-12-05,Call Center,169.11,3,56.37
CUST00254,2025-06-09,Call Center,113.37,2,56.69
CUST00193,2024-03-29,Call Center,16.36,5,3.27
CUST00054,2025-01-03,Mobile,647.79,10,64.78
CUST00335,2024-03-30,Store,517.97,6,86.33
CUST00279,2024-12-26,Online,269.7,5,53.94
CUST00244,2024-06-27,Store,432.14,9,48.02
CUST00285,2025-06-27,Call Center,496.57,5,99.31
CUST00395,2024-10-19,Mobile,691.99,1,691.99
CUST00506,2025-06-25,Store,347.53,1,347.53
CUST00403,2024-05-18,Store,295.66,4,73.92
CUST00285,2025-05-23,Mobile,357.9,2,178.95
CUST00331,2024-12-29,Online,416.62,5,83.32
CUST00109,2025-02-04,Call Center,404.58,6,67.43
CUST00168,2024-12-09,Mobile,392.0,3,130.67
CUST00029,2025-05-12,Store,673.45,4,168.36
CUST00071,2024-07-09,Call Center,681.17,6,113.53
CUST00217,2024-04-11,Mobile,232.84,7,33.26
CUST00063,2024-03-23,Online,269.04,3,89.68
CUST00121,2024-10-22,Store,125.68,8,15.71
CUST00354,2024-08-03,Store,220.18,5,44.04
CUST00158,2025-01-28,Store,159.54,1,159.54
CUST00230,2024-05-11,Call Center,309.87,7,44.27
CUST00130,2025-05-17,Online,300.51,1,300.51
CUST00344,2024-06-12,Mobile,498.44,2,249.22
CUST00077,2025-02-25,Mobile,537.37,7,76.77
CUST00452,2024-11-07,Online,395.78,4,98.94
CUST00178,2025-05-21,Store,646.19,10,64.62
CUST00213,2024-07-12,Call Center,437.37,7,62.48
CUST00330,2024-09-25,Store,356.07,5,71.21
CUST00389,2025-02-07,Online,529.69,2,264.85
CUST00395,2025-03-23,Store,793.87,5,158.77
CUST00114,2024-11-06,Mobile,395.0,7,56.43
CUST00224,2025-04-29,Online,192.17,1,192.17
CUST00301,2024-06-14,Online,384.61,5,76.92
CUST00570,2024-06-16,Store,532.62,8,66.58
CUST00043,2024-03-27,Store,398.91,4,99.73
CUST00329,2024-07-23,Online,434.92,4,108.73
CUST00380,2025-04-01,Call Center,703.87,4,175.97
CUST00530,2024-04-10,Online,795.73,1,795.73
CUST00524,2024-11-08,Call Center,657.52,1,657.52
