order_id,customer_id,product_id,order_date,category,segment,sales_amount,discount_rate,profit_amount
ORD001785,CUST00244,PROD0071,2024-02-27,Office Supplies,Corporate,380.19,0.064,62.54
ORD001786,CUST00174,PROD0057,2024-01-03,Technology,Corporate,211.74,0.027,30.25
ORD001787,CUST00379,PROD0059,2024-10-12,Office Supplies,Home Office,403.18,0.006,88.02
ORD001788,CUST00043,PROD0148,2024-01-04,Technology,Corporate,873.81,0.276,196.87
ORD001789,CUST00388,PROD0075,2025-03-23,Technology,Corporate,892.54,0.142,249.34
ORD001790,CUST00068,PROD0023,2025-01-24,Furniture,Home Office,637.03,0.024,118.65
ORD001791,CUST00394,PROD0119,2025-01-07,Technology,Consumer,377.65,0.234,60.78
ORD001792,CUST00392,PROD0132,2023-08-21,Office Supplies,Consumer,461.35,0.029,103.23
ORD001793,CUST00002,PROD0078,2023-08-30,Furniture,Home Office,144.77,0.201,29.09
ORD001794,CUST00285,PROD0106,2024-12-03,Office Supplies,Home Office,467.44,0.185,170.2
ORD001795,CUST00112,PROD0118,2024-11-24,Office Supplies,Home Office,379.95,0.025,39.72
ORD001796,CUST00374,PROD0004,2024-06-21,Office Supplies,Home Office,537.85,0.275,89.04
ORD001797,CUST00346,PROD0134,2025-02-08,Office Supplies,Consumer,592.39,0.042,197.47
ORD001798,CUST00137,PROD0057,2024-10-01,Furniture,Corporate,916.19,0.141,244.07
ORD001799,CUST00205,PROD0072,2025-05-17,Office Supplies,Home Office,526.35,0.239,202.24
ORD001800,CUST00350,PROD0043,2023-12-26,Technology,Consumer,844.6,0.064,147.14
ORD001801,CUST00203,PROD0009,2024-04-10,Technology,Consumer,601.91,0.063,179.74
ORD001802,CUST00245,PROD0045,2023-08-08,Furniture,Corporate,699.99,0.278,276.12
ORD001803,CUST00338,PROD0010,2025-02-18,Office Supplies,Corporate,791.12,0.101,216.0
ORD001804,CUST00020,PROD0069,2024-06-26,Office Supplies,Corporate,999.54,0.142,356.29
ORD001805,CUST00161,PROD0110,2024-05-06,Furniture,Corporate,99.72,0.261,14.36
ORD001806,CUST00175,PROD0136,2025-01-31,Furniture,Home Office,248.82,0.114,30.39
ORD001807,CUST00019,PROD0062,2023-11-06,Office Supplies,Home Office,936.77,0.258,350.81
ORD001808,CUST00355,PROD0055,2024-02-27,Technology,Consumer,712.57,0.022,283.59
ORD001809,CUST00210,PROD0134,2024-11-10,Furniture,Consumer,79.62,0.226,18.38
ORD001810,CUST00032,PROD0011,2023-08-02,Furniture,Home Office,480.07,0.019,123.56
ORD001811,CUST00001,PROD0069,2024-11-01,Furniture,Home Office,522.4,0.27,82.67
ORD001812,CUST00241,PROD0134,2024-07-24,Office Supplies,Home Office,922.42,0.137,160.21
ORD001813,CUST00145,PROD0023,2024-04-23,Furniture,Consumer,248.35,0.096,73.47
ORD001814,CUST00181,PROD0123,2025-04-25,Technology,Consumer,885.82,0.004,102.23
ORD001815,CUST00098,PROD0099,2024-08-01,Technology,Home Office,56.28,0.27,9.3
ORD001816,CUST00233,PROD0014,2023-12-13,Technology,Home Office,30.96,0.045,4.05
ORD001817,CUST00028,PROD0141,2024-08-04,Office Supplies,Consumer,348.13,0.152,85.05
ORD001818,CUST00295,PROD0150,2024-05-10,Technology,Home Office,222.0,0.136,79.86
ORD001819,CUST00243,PROD0002,2023-12-31,Technology,Consumer,490.01,0.211,163.05
ORD001820,CUST00239,PROD0020,2025-01-30,Technology,Corporate,132.44,0.244,33.79
ORD001821,CUST00351,PROD0140,2024-11-14,Furniture,Consumer,843.72,0.166,191.82
ORD001822,CUST00292,PROD0067,2024-09-21,Technology,Consumer,746.84,0.016,95.67
ORD001823,CUST00299,PROD0070,2024-06-02,Technology,Corporate,515.24,0.244,141.13
ORD001824,CUST00276,PROD0033,2024-11-27,Office Supplies,Consumer,819.6,0.132,306.33
ORD001825,CUST00041,PROD0116,2024-09-30,Technology,Corporate,709.28,0.024,71.01
ORD001826,CUST00214,PROD0090,2025-03-25,Technology,Consumer,725.65,0.129,259.63
ORD001827,CUST00345,PROD0026,2023-08-08,Furniture,Corporate,472.45,0.115,130.8
ORD001828,CUST00062,PROD0017,2024-04-02,Furniture,Home Office,308.16,0.005,75.89
ORD001829,CUST00308,PROD0092,2025-01-03,Technology,Consumer,600.37,0.118,116.16
ORD001830,CUST00344,PROD0102,2025-02-06,Furniture,Home Office,767.94,0.04,194.12
ORD001831,CUST00239,PROD0067,2024-04-09,Technology,Consumer,43.34,0.188,13.19
ORD001832,CUST00330,PROD0044,2024-02-16,Technology,Consumer,788.39,0.232,176.58
ORD001833,CUST00198,PROD0147,2025-03-25,Office Supplies,Consumer,733.88,0.293,122.01
ORD001834,CUST00301,PROD0015,2024-04-27,Technology,Consumer,660.38,0.011,212.94
ORD001835,CUST00279,PROD0011,2025-06-17,Office Supplies,Corporate,226.24,0.106,69.86
ORD001836,CUST00052,PROD0023,2023-10-01,Furniture,Home Office,68.12,0.233,23.73
ORD001837,CUST00034,PROD0002,2024-08-18,Furniture,Home Office,107.16,0.112,37.25
ORD001838,CUST00354,PROD0116,2025-02-11,Furniture,Home Office,359.74,0.099,111.89
ORD001839,CUST00060,PROD0117,2024-04-07,Technology,Home Office,972.73,0.19,369.42
ORD001840,CUST00331,PROD0124,2024-12-31,Furniture,Home Office,573.31,0.2,158.35
ORD001841,CUST00294,PROD0046,2025-06-23,Technology,Home Office,248.67,0.082,45.21
ORD001842,CUST00066,PROD0012,2024-06-04,Furniture,Consumer,962.6,0.089,266.12
ORD001843,CUST00249,PROD0088,2024-12-11,Technology,Corporate,204.74,0.266,39.55
ORD001844,CUST00262,PROD0025,2023-10-20,Technology,Home Office,739.21,0.178,153.77
ORD001845,CUST00241,PROD0063,2024-02-14,Furniture,Corporate,121.02,0.053,29.22
ORD001846,CUST00107,PROD0146,2023-07-15,Technology,Consumer,655.62,0.203,246.43
ORD001847,CUST00066,PROD0141,2025-02-20,Furniture,Home Office,64.39,0.213,19.92
ORD001848,CUST00010,PROD0033,2025-02-11,Furniture,Consumer,92.72,0.163,35.09
ORD001849,CUST00400,PROD0013,2024-01-22,Furniture,Home Office,85.18,0.288,11.74
ORD001850,CUST00083,PROD0106,2023-11-22,Office Supplies,Corporate,448.4,0.234,110.86
ORD001851,CUST00279,PROD0125,2024-07-19,Technology,Corporate,191.32,0.139,28.12
ORD001852,CUST00308,PROD0074,2024-12-26,Office Supplies,Home Office,119.54,0.106,31.72
ORD001853,CUST00191,PROD0046,2025-02-28,Furniture,Home Office,572.12,0.158,80.94
ORD001854,CUST00363,PROD0060,2025-05-03,Technology,Home Office,668.19,0.244,264.01
ORD001855,CUST00228,PROD0013,2023-07-31,Office Supplies,Home Office,974.06,0.011,234.03
ORD001856,CUST00198,PROD0104,2024-12-25,Technology,Consumer,100.22,0.197,33.13
ORD001857,CUST00376,PROD0063,2023-12-13,Technology,Corporate,831.22,0.231,114.44
ORD001858,CUST00321,PROD0146,2024-03-23,Technology,Consumer,322.42,0.291,32.91
ORD001859,CUST00148,PROD0040,2024-09-21,Furniture,Consumer,658.56,0.294,70.21
ORD001860,CUST00020,PROD0017,2024-10-01,Technology,Corporate,632.28,0.113,240.93
ORD001861,CUST00225,PROD0036,2025-02-28,Furniture,Corporate,214.27,0.054,78.72
ORD001862,CUST00318,PROD0016,2023-10-27,Furniture,Corporate,897.79,0.169,205.49
ORD001863,CUST00294,PROD0055,2024-02-29,Technology,Corporate,407.81,0.238,64.42
ORD001864,CUST00322,PROD0012,2025-02-13,Office Supplies,Home Office,251.65,0.083,31.99
ORD001865,CUST00117,PROD0080,2023-07-29,Office Supplies,Consumer,159.33,0.071,28.47
ORD001866,CUST00024,PROD0050,2024-03-14,Technology,Corporate,846.39,0.277,278.9
ORD001867,CUST00103,PROD0097,2024-03-30,Technology,Home Office,370.94,0.007,66.9
ORD001868,CUST00318,PROD0126,2025-06-11,Furniture,Home Office,592.01,0.09,157.43
ORD001869,CUST00359,PROD0027,2025-03-17,Furniture,Home Office,267.52,0.242,59.85
ORD001870,CUST00103,PROD0126,2024-04-21,Technology,Consumer,579.44,0.073,227.65
ORD001871,CUST00300,PROD0087,2025-02-22,Technology,Consumer,904.33,0.08,201.86
ORD001872,CUST00078,PROD0043,2024-02-29,Technology,Consumer,109.59,0.127,14.36
ORD001873,CUST00057,PROD0049,2023-10-15,Office Supplies,Corporate,103.9,0.001,14.0
ORD001874,CUST00250,PROD0017,2024-05-21,Office Supplies,Corporate,155.94,0.283,46.56
ORD001875,CUST00087,PROD0063,2024-09-24,Furniture,Home Office,514.9,0.06,109.81
ORD001876,CUST00242,PROD0013,2024-08-26,Office Supplies,Consumer,399.35,0.247,88.02
ORD001877,CUST00192,PROD0140,2024-08-11,Furniture,Home Office,943.25,0.142,113.2
ORD001878,CUST00316,PROD0009,2025-03-30,Office Supplies,Consumer,783.02,0.059,222.44
ORD001879,CUST00229,PROD0148,2023-09-23,Furniture,Home Office,467.76,0.079,126.93
ORD001880,CUST00150,PROD0121,2024-07-07,Office Supplies,Corporate,43.55,0.288,8.23
ORD001881,CUST00095,PROD0046,2024-07-19,Technology,Home Office,536.66,0.054,66.5
ORD001882,CUST00071,PROD0108,2024-10-12,Office Supplies,Consumer,992.21,0.257,372.9
ORD001883,CUST00280,PROD0001,2025-04-02,Furniture,Consumer,735.47,0.153,110.51
ORD001884,CUST00137,PROD0150,2023-11-06,Office Supplies,Home Office,509.6,0.221,198.12
ORD001885,CUST00103,PROD0019,2024-05-11,Technology,Consumer,934.96,0.036,329.68
ORD001886,CUST00014,PROD0028,2025-05-01,Technology,Consumer,557.58,0.167,210.68
ORD001887,CUST00392,PROD0066,2023-08-30,Technology,Consumer,112.66,0.026,39.61
ORD001888,CUST00262,PROD0112,2024-10-26,Office Supplies,Home Office,420.86,0.099,72.07
ORD001889,CUST00102,PROD0027,2024-08-05,Office Supplies,Corporate,424.43,0.032,55.15
ORD001890,CUST00278,PROD0043,2025-02-23,Furniture,Home Office,918.03,0.106,103.68
ORD001891,CUST00344,PROD0115,2024-11-21,Technology,Consumer,438.31,0.121,127.81
ORD001892,CUST00198,PROD0061,2025-03-16,Furniture,Consumer,165.15,0.242,33.57
ORD001893,CUST00059,PROD0028,2024-01-15,Technology,Corporate,647.36,0.215,164.04
ORD001894,CUST00194,PROD0016,2024-06-01,Office Supplies,Home Office,196.99,0.212,24.54
ORD001895,CUST00131,PROD0020,2024-05-01,Technology,Consumer,300.14,0.004,116.52
ORD001896,CUST00090,PROD0136,2024-12-30,Technology,Consumer,308.53,0.281,80.98
ORD001897,CUST00398,PROD0022,2024-05-20,Office Supplies,Home Office,184.5,0.297,30.82
ORD001898,CUST00192,PROD0051,2025-01-03,Office Supplies,Home Office,200.43,0.251,48.84
ORD001899,CUST00341,PROD0121,2023-12-26,Furniture,Home Office,710.81,0.06,257.97
ORD001900,CUST00186,PROD0101,2025-05-08,Furniture,Home Office,373.43,0.225,121.63
ORD001901,CUST00110,PROD0011,2023-10-13,Furniture,Corporate,771.91,0.071,160.0
ORD001902,CUST00071,PROD0053,2023-10-08,Office Supplies,Home Office,399.96,0.124,54.41
ORD001903,CUST00214,PROD0036,2023-11-24,Office Supplies,Corporate,251.0,0.085,29.83
ORD001904,CUST00024,PROD0129,2025-03-09,Technology,Home Office,150.98,0.049,34.89
ORD001905,CUST00110,PROD0120,2023-11-13,Technology,Corporate,888.38,0.025,275.36
ORD001906,CUST00265,PROD0149,2023-08-29,Technology,Corporate,959.31,0.21,382.44
ORD001907,CUST00095,PROD0013,2025-06-05,Technology,Consumer,611.85,0.167,222.44
ORD001908,CUST00311,PROD0028,2024-07-29,Office Supplies,Corporate,757.75,0.185,108.65
ORD001909,CUST00049,PROD0012,2025-01-04,Technology,Home Office,834.21,0.207,162.66
ORD001910,CUST00333,PROD0108,2024-07-14,Technology,Home Office,213.52,0.187,54.76
ORD001911,CUST00210,PROD0038,2023-10-18,Technology,Consumer,718.5,0.032,250.51
ORD001912,CUST00071,PROD0120,2023-09-09,Furniture,Consumer,790.36,0.254,255.94
ORD001913,CUST00170,PROD0098,2024-03-18,Furniture,Corporate,743.45,0.016,133.24
ORD001914,CUST00077,PROD0096,2025-02-11,Furniture,Consumer,500.93,0.197,132.65
ORD001915,CUST00377,PROD0101,2025-06-19,Technology,Consumer,250.94,0.292,55.38
ORD001916,CUST00230,PROD0105,2023-07-07,Technology,Consumer,82.87,0.007,9.02
ORD001917,CUST00160,PROD0140,2025-01-28,Furniture,Consumer,152.5,0.23,26.81
ORD001918,CUST00200,PROD0147,2025-05-11,Technology,Corporate,259.67,0.104,74.87
ORD001919,CUST00134,PROD0109,2025-01-13,Office Supplies,Corporate,489.63,0.126,74.49
ORD001920,CUST00293,PROD0118,2025-04-21,Technology,Home Office,929.86,0.076,309.1
ORD001921,CUST00254,PROD0136,2023-07-02,Office Supplies,Home Office,743.6,0.1,222.95
ORD001922,CUST00189,PROD0080,2024-02-20,Office Supplies,Corporate,262.03,0.046,73.54
ORD001923,CUST00167,PROD0133,2024-03-27,Furniture,Home Office,808.29,0.175,147.48
ORD001924,CUST00322,PROD0013,2024-12-10,Technology,Home Office,213.48,0.254,63.39
ORD001925,CUST00198,PROD0059,2023-11-01,Furniture,Corporate,439.8,0.122,124.06
ORD001926,CUST00311,PROD0146,2023-07-16,Office Supplies,Home Office,893.99,0.288,304.81
ORD001927,CUST00247,PROD0030,2023-11-02,Office Supplies,Consumer,861.14,0.271,137.66
ORD001928,CUST00381,PROD0133,2023-11-29,Office Supplies,Home Office,793.29,0.144,302.58
ORD001929,CUST00174,PROD0118,2024-10-22,Office Supplies,Corporate,466.68,0.016,139.26
ORD001930,CUST00083,PROD0007,2024-07-06,Technology,Home Office,522.26,0.297,93.95
ORD001931,CUST00081,PROD0011,2024-02-09,Office Supplies,Corporate,554.62,0.09,172.51
ORD001932,CUST00153,PROD0037,2024-11-05,Furniture,Corporate,383.74,0.019,91.7
ORD001933,CUST00345,PROD0097,2024-10-09,Furniture,Corporate,131.44,0.064,49.89
ORD001934,CUST00021,PROD0037,2025-06-02,Technology,Corporate,713.01,0.048,259.43
ORD001935,CUST00115,PROD0013,2025-05-16,Technology,Corporate,580.92,0.133,224.56
ORD001936,CUST00014,PROD0092,2024-01-25,Technology,Home Office,173.88,0.151,22.81
ORD001937,CUST00350,PROD0127,2024-10-27,Furniture,Home Office,495.88,0.084,115.81
ORD001938,CUST00150,PROD0067,2024-10-04,Furniture,Consumer,259.93,0.02,79.83
ORD001939,CUST00056,PROD0078,2025-01-08,Technology,Corporate,751.41,0.148,246.31
ORD001940,CUST00391,PROD0090,2023-07-04,Furniture,Consumer,983.31,0.1,254.85
ORD001941,CUST00317,PROD0130,2025-06-17,Technology,Consumer,897.37,0.042,265.67
ORD001942,CUST00193,PROD0034,2024-08-02,Office Supplies,Home Office,871.26,0.213,346.39
ORD001943,CUST00338,PROD0010,2024-04-26,Furniture,Corporate,379.74,0.174,52.56
ORD001944,CUST00015,PROD0030,2023-08-12,Furniture,Consumer,201.48,0.118,51.92
ORD001945,CUST00340,PROD0044,2023-07-10,Furniture,Corporate,255.8,0.246,54.64
ORD001946,CUST00232,PROD0001,2023-11-03,Technology,Home Office,162.36,0.187,51.32
ORD001947,CUST00044,PROD0053,2025-04-11,Furniture,Consumer,241.86,0.296,90.17
ORD001948,CUST00120,PROD0127,2024-09-22,Furniture,Corporate,939.61,0.263,159.37
ORD001949,CUST00207,PROD0053,2024-02-14,Office Supplies,Corporate,117.3,0.278,42.67
ORD001950,CUST00196,PROD0054,2024-03-28,Technology,Consumer,842.17,0.065,102.35
ORD001951,CUST00075,PROD0076,2025-03-19,Technology,Consumer,627.36,0.249,173.64
ORD001952,CUST00037,PROD0099,2024-06-06,Furniture,Corporate,140.53,0.161,54.44
ORD001953,CUST00207,PROD0144,2025-01-06,Office Supplies,Consumer,611.98,0.241,171.45
ORD001954,CUST00016,PROD0146,2025-01-19,Technology,Home Office,827.67,0.092,179.05
ORD001955,CUST00121,PROD0120,2025-02-19,Furniture,Consumer,788.32,0.066,110.23
ORD001956,CUST00120,PROD0092,2024-03-24,Office Supplies,Consumer,561.91,0.189,202.36
ORD001957,CUST00037,PROD0005,2024-12-07,Office Supplies,Consumer,801.86,0.048,120.74
ORD001958,CUST00204,PROD0108,2023-08-20,Furniture,Home Office,340.18,0.299,48.96
ORD001959,CUST00173,PROD0099,2024-05-07,Furniture,Corporate,53.34,0.173,8.26
ORD001960,CUST00356,PROD0013,2023-11-14,Technology,Corporate,955.6,0.104,352.86
ORD001961,CUST00030,PROD0070,2024-12-19,Technology,Home Office,74.97,0.04,17.22
ORD001962,CUST00053,PROD0079,2025-04-29,Technology,Consumer,687.69,0.125,229.66
ORD001963,CUST00044,PROD0001,2025-01-08,Furniture,Consumer,109.79,0.21,28.1
ORD001964,CUST00152,PROD0049,2023-07-06,Technology,Corporate,802.8,0.064,106.35
ORD001965,CUST00142,PROD0025,2023-10-19,Office Supplies,Home Office,810.12,0.276,149.55
ORD001966,CUST00146,PROD0049,2024-05-26,Office Supplies,Consumer,496.47,0.02,110.16
ORD001967,CUST00125,PROD0004,2023-09-05,Furniture,Consumer,189.19,0.185,33.07
ORD001968,CUST00344,PROD0110,2024-07-06,Technology,Home Office,617.35,0.242,218.28
ORD001969,CUST00114,PROD0013,2025-03-11,Office Supplies,Corporate,915.44,0.069,163.83
ORD001970,CUST00100,PROD0033,2024-04-01,Furniture,Corporate,803.51,0.0,170.88
ORD001971,CUST00252,PROD0052,2023-10-21,Technology,Home Office,779.19,0.001,111.42
ORD001972,CUST00066,PROD0118,2025-03-29,Furniture,Home Office,516.54,0.136,166.04
ORD001973,CUST00273,PROD0109,2025-03-07,Technology,Consumer,367.96,0.017,133.14
ORD001974,CUST00331,PROD0029,2024-11-04,Office Supplies,Home Office,183.37,0.068,68.52
ORD001975,CUST00222,PROD0121,2023-10-08,Office Supplies,Corporate,113.79,0.253,34.47
ORD001976,CUST00129,PROD0094,2024-11-25,Office Supplies,Home Office,393.3,0.159,58.23
ORD001977,CUST00015,PROD0109,2024-05-04,Office Supplies,Consumer,407.94,0.293,60.71
ORD001978,CUST00134,PROD0047,2023-12-09,Office Supplies,Consumer,970.26,0.216,252.18
ORD001979,CUST00051,PROD0088,2024-01-30,Furniture,Home Office,408.64,0.049,157.86
ORD001980,CUST00240,PROD0013,2024-06-30,Technology,Consumer,932.8,0.283,177.92
ORD001981,CUST00185,PROD0043,2024-07-08,Furniture,Consumer,446.77,0.045,53.2
ORD001982,CUST00145,PROD0138,2024-12-08,Office Supplies,Corporate,307.67,0.3,121.26
ORD001983,CUST00027,PROD0133,2024-02-07,Office Supplies,Home Office,472.6,0.227,107.83
ORD001984,CUST00277,PROD0147,2025-04-04,Technology,Consumer,509.71,0.048,179.96
ORD001985,CUST00031,PROD0008,2025-02-02,Technology,Home Office,546.58,0.208,139.72
ORD001986,CUST00191,PROD0135,2023-07-27,Furniture,Corporate,362.96,0.165,88.38
ORD001987,CUST00387,PROD0073,2024-07-20,Technology,Home Office,109.99,0.167,15.74
ORD001988,CUST00194,PROD0123,2024-12-30,Office Supplies,Consumer,592.7,0.145,212.22
ORD001989,CUST00268,PROD0127,2024-06-09,Technology,Home Office,978.57,0.222,214.14
ORD001990,CUST00338,PROD0069,2025-04-23,Technology,Home Office,941.84,0.197,373.08
ORD001991,CUST00393,PROD0085,2024-08-06,Office Supplies,Home Office,489.38,0.265,80.12
ORD001992,CUST00202,PROD0041,2024-04-17,Office Supplies,Corporate,42.84,0.226,12.41
ORD001993,CUST00219,PROD0003,2024-12-29,Technology,Corporate,792.75,0.222,175.59
ORD001994,CUST00285,PROD0147,2023-12-24,Office Supplies,Consumer,629.49,0.094,108.33
ORD001995,CUST00249,PROD0032,2025-02-23,Technology,Home Office,599.37,0.266,62.42
ORD001996,CUST00094,PROD0038,2023-10-04,Furniture,Consumer,41.15,0.034,7.83
ORD001997,CUST00228,PROD0044,2024-04-09,Furniture,Corporate,126.46,0.058,34.56
ORD001998,CUST00272,PROD0028,2024-10-23,Technology,Corporate,689.22,0.296,257.44
ORD001999,CUST00091,PROD0022,2025-06-24,Office Supplies,Corporate,377.66,0.078,79.24
ORD002000,CUST00376,PROD0009,2023-09-05,Furniture,Consumer,941.58,0.239,216.16
ORD002001,CUST00004,PROD0071,2025-05-08,Technology,Home Office,90.99,0.213,33.51
ORD002002,CUST00324,PROD0008,2024-02-23,Furniture,Home Office,40.96,0.271,9.68
ORD002003,CUST00383,PROD0125,2024-12-20,Technology,Home Office,771.52,0.196,209.96
ORD002004,CUST00312,PROD0103,2023-11-25,Technology,Home Office,409.42,0.093,134.94
ORD002005,CUST00231,PROD0007,2023-09-14,Furniture,Consumer,891.42,0.109,92.68
ORD002006,CUST00180,PROD0101,2025-06-06,Office Supplies,Corporate,173.54,0.193,44.97
ORD002007,CUST00264,PROD0143,2025-02-12,Furniture,Home Office,649.02,0.231,119.56
ORD002008,CUST00013,PROD0006,2025-06-26,Technology,Consumer,602.86,0.149,224.7
ORD002009,CUST00037,PROD0120,2024-10-27,Office Supplies,Corporate,997.17,0.149,373.82
ORD002010,CUST00367,PROD0122,2024-02-20,Furniture,Home Office,433.25,0.162,101.14
ORD002011,CUST00396,PROD0127,2025-03-27,Technology,Home Office,410.13,0.223,107.42
ORD002012,CUST00195,PROD0006,2023-07-26,Technology,Corporate,384.04,0.003,78.55
ORD002013,CUST00015,PROD0001,2023-08-06,Office Supplies,Corporate,324.3,0.065,70.32
ORD002014,CUST00122,PROD0146,2024-05-20,Office Supplies,Home Office,420.05,0.218,68.17
ORD002015,CUST00112,PROD0005,2024-11-11,Technology,Corporate,961.45,0.004,189.04
ORD002016,CUST00320,PROD0100,2025-04-16,Furniture,Consumer,175.23,0.271,29.04
ORD002017,CUST00006,PROD0128,2025-03-19,Office Supplies,Corporate,84.09,0.199,31.3
ORD002018,CUST00265,PROD0138,2024-07-17,Technology,Consumer,748.39,0.218,109.76
ORD002019,CUST00028,PROD0115,2025-01-28,Technology,Home Office,94.7,0.241,25.12
ORD002020,CUST00226,PROD0007,2024-09-19,Office Supplies,Corporate,572.14,0.22,228.5
ORD002021,CUST00198,PROD0113,2024-06-19,Office Supplies,Home Office,42.58,0.15,16.59
ORD002022,CUST00147,PROD0056,2023-10-25,Furniture,Corporate,305.89,0.087,54.61
ORD002023,CUST00394,PROD0150,2024-02-15,Office Supplies,Corporate,801.77,0.075,251.22
ORD002024,CUST00310,PROD0072,2024-07-19,Technology,Home Office,118.29,0.084,29.18
ORD002025,CUST00254,PROD0088,2025-03-22,Technology,Home Office,506.18,0.084,134.06
ORD002026,CUST00006,PROD0038,2024-09-13,Furniture,Corporate,865.76,0.026,94.97
ORD002027,CUST00231,PROD0078,2023-10-08,Technology,Home Office,37.21,0.102,9.74
ORD002028,CUST00101,PROD0021,2024-06-23,Technology,Home Office,180.89,0.151,39.21
ORD002029,CUST00347,PROD0115,2024-02-20,Technology,Consumer,134.86,0.239,22.56
ORD002030,CUST00046,PROD0129,2024-11-27,Office Supplies,Home Office,811.0,0.015,87.11
ORD002031,CUST00020,PROD0058,2025-04-22,Technology,Consumer,456.54,0.156,110.75
ORD002032,CUST00384,PROD0117,2024-10-22,Technology,Home Office,882.39,0.004,290.42
ORD002033,CUST00336,PROD0078,2025-04-23,Furniture,Home Office,167.16,0.232,64.17
ORD002034,CUST00391,PROD0044,2024-09-23,Furniture,Home Office,48.44,0.22,8.42
ORD002035,CUST00168,PROD0129,2024-06-04,Technology,Corporate,498.99,0.202,122.68
ORD002036,CUST00287,PROD0087,2025-04-15,Furniture,Consumer,542.5,0.001,56.34
ORD002037,CUST00308,PROD0137,2025-03-03,Furniture,Home Office,682.05,0.163,156.13
ORD002038,CUST00113,PROD0094,2024-12-25,Technology,Home Office,347.63,0.238,118.11
ORD002039,CUST00109,PROD0114,2024-05-09,Technology,Home Office,963.5,0.041,234.64
ORD002040,CUST00048,PROD0123,2025-01-25,Furniture,Corporate,316.14,0.026,55.43
